time, lat [deg], lng [deg], alt [m]
2015-04-16 07:54:18,39.721000,-77.248833,10683.240000
2015-04-16 07:54:40,39.704500,-77.308333,10169.347200
2015-04-16 07:53:08,39.725833,-77.232833,10849.051200
2015-04-16 07:55:04,39.730167,-77.218167,11008.156800
2015-04-16 07:55:26,39.716500,-77.263500,10572.292800
2015-04-16 07:54:18,39.735000,-77.202167,11192.256000
2015-04-16 07:55:50,39.739000,-77.187167,11359.286400
2015-04-16 07:56:12,39.743667,-77.170833,11538.204000
2015-04-16 07:56:36,39.748000,-77.155833,11730.228000
2015-04-16 07:56:58,39.751500,-77.138667,11924.080800
2015-04-16 07:57:22,39.628167,-77.618333,6090.513600
2015-04-16 07:42:48,39.632667,-77.597667,6388.608000
2015-04-16 07:43:34,39.743667,-77.170833,11538.204000
2015-04-16 07:56:36,39.754000,-77.124333,12104.217600
2015-04-16 07:57:44,39.748000,-77.155833,11730.228000
2015-04-16 07:56:58,39.757333,-77.109667,12279.172800
2015-04-16 07:58:08,39.751500,-77.138667,11924.080800
2015-04-16 07:57:22,39.762000,-77.085667,12605.004000
2015-04-16 07:58:54,39.637833,-77.577333,6682.435200
2015-04-16 07:44:20,39.766500,-77.064500,12897.002400
2015-04-16 07:59:40,39.642333,-77.555500,6981.444000
2015-04-16 07:45:06,39.769000,-77.054333,13006.120800
2015-04-16 08:00:02,39.762000,-77.085667,12605.004000
2015-04-16 07:58:54,39.770667,-77.043500,13134.136800
2015-04-16 08:00:26,39.650167,-77.523667,7416.393600
2015-04-16 07:46:14,39.766500,-77.064500,12897.002400
2015-04-16 07:59:40,39.772500,-77.035333,13303.910400
2015-04-16 08:00:48,39.770667,-77.043500,13134.136800
2015-04-16 08:00:26,39.774333,-77.026167,13452.043200
2015-04-16 08:01:12,39.777000,-77.011000,13726.058400
2015-04-16 08:01:58,39.779167,-77.002333,13858.951200
2015-04-16 08:02:20,39.774333,-77.026167,13452.043200
2015-04-16 08:01:12,39.781000,-76.992333,14047.012800
2015-04-16 08:02:44,39.777000,-77.011000,13726.058400
2015-04-16 08:01:58,39.782000,-76.984000,14218.005600
2015-04-16 08:03:06,39.779167,-77.002333,13858.951200
2015-04-16 08:02:20,39.783000,-76.976667,14418.868800
2015-04-16 08:03:30,39.782500,-76.969833,14600.834400
2015-04-16 08:03:52,39.783667,-76.963833,14792.858400
2015-04-16 08:04:16,39.787167,-76.951000,15184.831200
2015-04-16 08:05:02,39.788000,-76.944000,15369.844800
2015-04-16 08:05:24,39.788000,-76.937167,15560.954400
2015-04-16 08:05:48,39.788167,-76.931000,15713.964000
2015-04-16 08:06:10,39.696833,-77.336833,9902.342400
2015-04-16 07:52:22,39.788000,-76.944000,15369.844800
2015-04-16 08:05:24,39.788667,-76.926833,15860.877600
2015-04-16 08:06:34,39.789000,-76.923833,16021.812000
2015-04-16 08:06:56,39.708167,-77.293333,10318.089600
2015-04-16 07:53:32,39.789333,-76.923167,16057.778400
2015-04-16 08:07:00,39.790333,-76.919000,16185.794400
2015-04-16 08:07:20,39.791833,-76.914667,16342.766400
2015-04-16 08:07:42,39.792833,-76.909500,16525.951200
2015-04-16 08:08:06,39.795000,-76.905167,16709.745600
2015-04-16 08:08:28,39.789000,-76.923833,16021.812000
2015-04-16 08:06:56,39.796500,-76.899833,16884.700800
2015-04-16 08:08:52,39.797000,-76.893833,17034.662400
2015-04-16 08:09:14,39.792833,-76.909500,16525.951200
2015-04-16 08:08:06,39.797000,-76.887500,17173.651200
2015-04-16 08:09:38,39.796500,-76.899833,16884.700800
2015-04-16 08:08:52,39.796667,-76.882167,17326.660800
2015-04-16 08:10:00,39.797000,-76.893833,17034.662400
2015-04-16 08:09:14,39.794667,-76.873167,17599.761600
2015-04-16 08:10:46,39.796500,-76.899833,16884.700800
2015-04-16 08:08:52,39.793833,-76.870167,17735.702400
2015-04-16 08:11:10,39.792667,-76.867667,17884.749600
2015-04-16 08:11:32,39.792500,-76.864333,18063.667200
2015-04-16 08:11:56,39.793833,-76.870167,17735.702400
2015-04-16 08:11:10,39.792667,-76.863000,18253.862400
2015-04-16 08:12:18,39.793667,-76.861333,18456.859200
2015-04-16 08:12:42,39.792667,-76.867667,17884.749600
2015-04-16 08:11:32,39.793500,-76.858500,18657.722400
2015-04-16 08:13:04,39.793833,-76.870167,17735.702400
2015-04-16 08:11:10,39.793167,-76.855500,18874.740000
2015-04-16 08:13:28,39.793667,-76.861333,18456.859200
2015-04-16 08:12:42,39.793000,-76.855667,19070.726400
2015-04-16 08:13:50,39.792667,-76.855500,19220.688000
2015-04-16 08:14:14,39.792167,-76.855167,19383.756000
2015-04-16 08:14:36,39.791667,-76.853500,19727.570400
2015-04-16 08:15:24,39.792000,-76.852667,19920.508800
2015-04-16 08:15:46,39.793000,-76.851167,20147.584800
2015-04-16 08:16:10,39.791667,-76.853500,19727.570400
2015-04-16 08:15:24,39.792667,-76.850667,20371.612800
2015-04-16 08:16:32,39.793000,-76.851167,20147.584800
2015-04-16 08:16:10,39.792667,-76.851000,20557.540800
2015-04-16 08:16:56,39.792667,-76.850667,20371.612800
2015-04-16 08:16:32,39.791833,-76.850333,20716.646400
2015-04-16 08:17:18,39.791500,-76.850333,20856.549600
2015-04-16 08:17:42,39.793000,-76.851167,20147.584800
2015-04-16 08:16:10,39.791167,-76.850167,21009.559200
2015-04-16 08:18:04,39.790333,-76.850167,21181.466400
2015-04-16 08:18:28,39.788667,-76.851500,21388.425600
2015-04-16 08:18:50,39.787333,-76.851833,21560.637600
2015-04-16 08:19:14,39.790333,-76.850167,21181.466400
2015-04-16 08:18:28,39.788667,-76.851500,21388.425600
2015-04-16 08:18:50,39.787333,-76.851833,21560.637600
2015-04-16 08:19:14,39.786500,-76.852667,22041.612000
2015-04-16 08:20:22,39.786000,-76.852667,22192.488000
2015-04-16 08:20:46,39.786000,-76.853667,22342.449600
2015-04-16 08:21:08,39.785333,-76.854167,22490.582400
2015-04-16 08:21:32,39.786500,-76.852667,22041.612000
2015-04-16 08:20:22,39.785000,-76.854500,22646.335200
2015-04-16 08:21:54,39.786000,-76.852667,22192.488000
2015-04-16 08:20:46,39.784833,-76.854833,22784.409600
2015-04-16 08:22:18,39.784333,-76.855667,22941.381600
2015-04-16 08:22:40,39.785333,-76.854167,22490.582400
2015-04-16 08:21:32,39.784167,-76.857167,23097.439200
2015-04-16 08:23:04,39.784000,-76.858500,23242.524000
2015-04-16 08:23:26,39.784000,-76.859500,23308.360800
2015-04-16 08:23:50,39.784000,-76.860500,22533.559200
2015-04-16 08:24:12,39.783000,-76.860167,21728.582400
